idVaga,NomeVaga,Cidade,UF,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,DataPubli,Pesquisa
15450023,Analista de Business Intelligence,Belo Horizonte,MG,"R$ 3.000,00",1,2019-09-16,Profissional,Identificar necessidades de melhorias nos sistemas e banco de dados. Desenhar e desenvolver integrações de fluxos de dados via SQL (functions; procedures; views; trigguers) ou ferramentas de mercado. Desenhar; implantar e aperfeiçoar arquitetura de dados; aderente ao negócio da empresa para uso em soluções de BI - Business Intelligence; BA - Business Analytics. Realizar publicação de visualizações construídas em ferramenta de BI no ambiente de servidor da solução adotada; de forma integrada com os produtos da empresa. Contribuir com a boa administração das ferramentas de BI; ETL; repositórios de dados e demais tecnologias adotadas e relacionadas com BI e Big Data nas soluções da empresa. Realizar ações para melhoria dos fluxos de dados dos sistemas para repositórios analíticos. Contribuir para a segurança das informações e integridade dos dados. Experiência com ferramenta de BI. Ensino Superior completo; preferencialmente na área de Sistemas de informações; Sistemas WEB; Análise de sistemas; Ciência da Computação; Desenvolvimento Web; Banco de dados; Tecnologia em informática/informação ou em áreas correlatas.,2019-08-30T20:59:59-0300,data scientist
15454004,Analista de Business Intelligence,São Bernardo do Campo,SP,A Combinar,1,2019-09-16,Profissional,Levantamento e análise de requisitos; modelagem de datawarehouse; desenvolvimento de processos de ETL e construção de Dashboards. Experiência em projetos de Business Intelligence; atuando nas fases de levantamento de requisitos; análise de dados; modelagem de datawarehouse e construção de dashboards. Conhecimento avançado em técnicas de ETL e modelagem dimensional. Diferencial conhecimento em ferramentas como Talend; Pentaho ou SSIS. Nível avançado em linguagem SQL; incluindo desenvolvimento / manutenção de triggers e procedures. Domínio das melhores práticas para construção de dashboards e apresentação de dados. Necessário experiência nas ferramentas Power BI e/ou GoodData.,2019-09-02T20:59:59-0300,data scientist
15069088,Coordenador de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Criar relatórios gerenciais com Power BI; Dashboard interativos. Atuar com a construção e automatização de relatórios e formulários. Desenvolver análises com diferentes focos; métricas e indicadores. Planejamento para coleta de dados; estruturar Bases de Dados. Transformar dados em informação estratégica. Auxiliar na tomada de decisões com base nos resultados apresentados semanalmente / diariamente. Identificar necessidades e sugerir melhorias nos processos. Fechamentos de campanhas e apresentação de resultados. Estratégias / identificar oportunidades para novos de negócios. Envolvimento geral no projeto; suporte a gestão de negócios. Acompanhar e desenvolver o sistema interno para gestão da informação. Conhecimentos em Excel avançado (planilhas Macro); PowerPoint avançado; Google Analytics; Power BI e ferramentas Mobile do mercado. Ter raciocínio lógico.,2019-08-27T20:59:59-0300,data scientist
15176817,Analista de Business Intelligence,Santo Andre,SP,A Combinar,1,2019-09-16,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados. Especialista SLM (Service Level Management). Habilidade no trabalho em equipe; visão de negócio / processos suporte. Competência para o planejamento do desenvolvimento. Conhecimentos no desenvolvimento de banco de dados Oracle; SQL Server. Conhecimento conceitual de Business Intelligence (Modelagem e Arquitetura de Dados; etc.). Conhecimentos no desenvolvimento de Power BI.,2019-08-27T20:59:59-0300,data scientist
15418042,Analista de Business Intelligence,Campinas,SP,A Combinar,1,2019-09-16,Profissional,Principais responsabilidades: Pesquisa e análise de mercado; formação de preços e monitoramento de mercado; participação no planejamento estratégico; análise de custos e busca de eficiência; elaboração de tabelas comparativas. Imprescindíveis: Superior completo (Administração; Economia; Contabilidade; Engenharia). Experiência anterior em marketing; Pricing; planejamento financeiro ou áreas correlatas. Conhecimentos em pacote Office avançado (Excel e PowerPoint). Inglês avançado. Será um diferencial já ter atuado no segmento agronegócio.,2019-08-26T20:59:59-0300,data scientist
15421768,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Sumário: Orientar o caminho de outros profissionais da empresa através do fornecimento de um conjunto de informações estratégicas; garantindo a qualidade dos dados e das integrações de diversas fontes; gerando relatórios consistentes e automatizando processos documentais para uso frequente Principais responsabilidades: Auxiliar o projeto de criação do DW para BI da empresa. Elaborar biblioteca de dados com toda a documentação dos relacionamentos da base do DW. Implementar rotina de reuniões para report das análises realizadas através das visões de BI criadas de todas as áreas e processos. Implementar e gerenciar processo de acompanhamento do orçamento de despesas. Forte capacidade analítica; ter boa base em matemática e raciocínio lógico. Bom conhecimento em tecnologias de banco de dados. Excel avançado. Domínio na arquitetura de BI. Experiência no processo de extração e tratamento de informações. Bom relacionamento interpessoal. Inglês técnico.,2019-08-26T20:59:59-0300,data scientist
15428147,Analista de Business Intelligence,Jundiai,SP,A Combinar,1,2019-09-16,Profissional,Desenvolvimento de Sistemas na indústria de telecomunicações. Administração de servidores e sistemas operacionais Linux Debian e Windows; Banco de dados SQL. Criação de rotinas de automação de processos em Shell script. Atuação em desenvolvimento de sistemas em todas as etapas do projeto. Superior Completo em TI.  Experiência na área de TI; Áreas de Infraestrutura; DBA,2019-08-27T20:59:59-0300,data scientist
15428626,Analista de Business Intelligence,São Bernardo do Campo,SP,A Combinar,1,2019-09-16,Profissional,Levantamento e análise de requisitos e regras de negócio. Arquitetura de desenvolvimento e modelagem de datawarehouse. Desenvolvimento e manutenção de rotinas ETL. Construção e design de dashboards e relatórios. Acompanhamento de validação e homologação de projetos. Sólidos conhecimentos em modelagem dimensional e arquitetura de datawarehouse. Experiência em análise / levantamento de requisitos e regras de negócio. Nível avançado em linguagem SQL; incluindo stored procedures e triggers com vivência em bancos de dados como Oracle ou SQL Server. Conhecimentos sobre técnicas de ETL; experiência com ferramentas de mercado é um diferencial. Domínio nas técnicas de construção de dashboards; KPIs com ferramentas OLAP de mercado.,2019-08-28T20:59:59-0300,data scientist
15429177,Analista de Business Intelligence,São Paulo,SP,"De R$ 6.001,00 a R$ 7.000,00",1,2019-09-16,Profissional,Levantamento de requisitos junto ao cliente. Desenvolver soluções de BI com ferramentas Microsoft. Modelagem de dados relacional e dimensional. Conhecimentos obrigatórios em SQL Server (versão 2014); T- SQL e SSIS. Ensino Superior.,2019-08-27T20:59:59-0300,data scientist
15431383,Analista de Business Intelligence,Carmo,RJ,A Combinar,1,2019-09-16,Profissional,Trabalhar as demandas destinadas as filas comerciais da R1; R2; R3 e televendas. Atuar como segundo nível de BackOffice na sede da Sumicity; fazer contato e interagir com as áreas internas na Cia para sanar as demandas mais complexas. Elaborar relatórios de controle para alimentar a gerência com dados para tomada de decisões. Disponibilidade de residir em Carmo-RJ. Formação em Administração de empresas e/ou especialização em áreas correlatas a função. Pacote office intermediário / avançado. Desejável conhecimento em telecomunicações.,2019-08-27T20:59:59-0300,data scientist
15431908,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Atuar com gestão de dados. Confecção de relatórios. Participação da implantação de novos processos. Melhoria de metodologias. Gestão de indicadores. Gestão de performance. Desenvolver e implantar projetos (BI). Identificar necessidades de geração de novos indicadores corporativos e leitura dos dados para nortear tomada de decisão. Acompanhar e garantir a continuidade dos projetos depois de implantados. Ensino Superior completo. Ter experiência com a ferramenta Power BI  preferencialmente ter participado de implantação. Excel avançado; Gestão de dados. Princípios e metodologias de gestão de projetos.,2019-08-27T20:59:59-0300,data scientist
15432048,Analista de Business Intelligence III,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Atividades: Manutenção de estruturas de dados. Melhorias de processamento de dados. Criação de Inteligência utilizando ferramentas como SQL; Power BI; Click View. Habilidades avançadas em desenvolver dashboards elaborados; incluindo mobile. Bons conhecimentos em SQL; query; procedure; functions; Views; etc. Integração entre abas do PowerBI. Experiência na utilização de APIs dentro do Power BI Experiência na integração deserviços Azure dentro do Power BI. Experiência com mapas. Conhecimentos em envio de dados via push. Versionamento GitHub.,2019-08-28T20:59:59-0300,data scientist
15116494,Analista de Business Intelligence I,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,"Confeccionar apresentação semanal da diretoria AMR. Divulgar; criar e analisar os relatórios diários (Enrollment; inscritos; rematrícula). Realizar a análise e documentação dos projetos de melhoria dos processos. Confeccionar e acompanhar calendário de pesquisas do grupo. Criar work requests para novos projetos. Extrair relatórios de diversos sistemas (RM; Salesforce; Academus Sistemas do Governo tais como: Censo Superior; ENADE; ENEM; IBGE). Elaborar relatórios para organizar as pesquisas com graduados do Grupo. Calcular/analisar o NPS dos produtos do Grupo. Calcular/divulgar a satisfação com os diferentes itens da instituição e da exposição de internacional na instituição. Organizar dados desconhecidos. Elaborar Dashboards utilizando as ferramentas tableau e/ou Excel. Criar ETL's rudimentares para relatórios. Confeccionar relatórios; para apresentar os principais pontos para melhoria do NPS do Grupo. Realizar a gestão simples de mini projetos. Analisar e divulgar as análises para os clientes internos. Divulgar; criar e analisar relatórios mensais (Dashboard do Grupo; Dashboard EUA; perfil de alunos do grupo; relatório mensal de alunos do Grupo; English Pro; Radar e League; em breve: PraValer; Google Analytics summary; portfólio de escolas do grupo; digital marketing Dashboard). Acompanhar os relatórios de mercado sobre educação. Analisar as empresas abertas e acompanhar realizando a comparação com o Grupo. Elaborar estudo da concorrência do Grupo em cada praça que atuamos. Gerenciar projetos de pesquisa de mercado com diversos fornecedores. Responsabilidade por todas as pesquisas do Grupo com os alunos. Supervisionar as pesquisas do Grupo. Dar andamento ao ""projeto"" da Pesquisa Institucional do Grupo. Ensino Superior completo em Engenharia; Administração ou áreas afins. Conhecimento no pacote Office avançado. Noções em estatística. Conhecer práticas da área (Relatórios; indicadores e fontes de informação). Análise SWOT.",2019-08-23T20:59:59-0300,data scientist
15136144,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Auxiliar na análise da execução; desenvolvimento; implantação e suporte a sistemas de informação e soluções tecnológicas específicas; incluindo arquitetura Cliente/Servidor e sistemas integrados de Gestão Empresarial; em diversos módulos. Instalar e customizar softwares Windows e Linux Implantar e administrar sistemas e bancos de dados e rotinas de segurança. Conhecimento em Protheus 12 nos módulos Gestão Pessoal; Faturamento; Financeiro; Ativo Fixo; Estoque e Custo e Contabilidade. Conhecimento em HTML; PHP; mysql Conhecimento em Linux Conhecimento em Rede; wireless; Routing & Switching; backups; gerenciamento em DNS; DHCP; CONTENT-FILTER; FIREWALL; ROTEAMENTO; VPN; SSL VPN; NAT Técnico em Informática. Desejável: Ensino Superior em Análise de Sistemas.,2019-08-22T20:59:59-0300,data scientist
15168030,Analista de Business Intelligence,Chapeco,SC,A Combinar,1,2019-09-16,Profissional,Extrair; transformar e analisar dados coletados por meio de diferentes fontes; controlando e analisando as iniciativas da empresa no ambiente digital; para estabelecer a integração dos dados com indicadores e metas do negócio; contribuindo para o alcance dos objetivos estratégicos da organização. Experiência na área de TI como Business Intelligence. Ensino Superior completo na área de Tecnologia da Informação ou áreas afins.,2019-08-21T20:59:59-0300,data scientist
15176484,Estatístico,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Construção e manutenção de modelos (Renovação; prospecção). Formular e analisar hipóteses que ajudem os clientes internos a tomarem decisões estratégicas. Pesquisar novas técnicas e metodologias em modelagem e testar sua aplicação no negócio Conhecimentos avançados em SQL; Python é um diferencial. Domínio no desenvolvimento de modelos preditivos e segmentação (Logística; Multivariada; GLM; XGBoost; Randon Forest; SVM; Cluster; Rede Neural; series temporais). Manipulação de dados não estruturados (Textos; vídeos e áudio).,2019-08-23T20:59:59-0300,data scientist
15396479,Analista de Business Intelligence,São Paulo,SP,"R$ 5.000,00",1,2019-09-16,Profissional,Criação de Dashboard. Realização de estudos sobre os dados dos clientes e automação de relatórios. Formação Superior em Tecnologia da Informação ou Sistemas da Informação.,2019-08-20T20:59:59-0300,data scientist
15404368,Analista de Business Intelligence,Rio de Janeiro,RJ,"De R$ 3.001,00 a R$ 4.000,00",1,2019-09-16,Profissional,Desenvolver Projetos de Business Inteligent e oferecer suporte ao processo de implantação da Ferramenta Power BI na empresa. Dar suporte a gestão do BI; acompanhar rotinas de atualizações e evoluções do processo atual. Dar suporte a modelagem e implementação do processo de ETL e alimentar consolidada da Data Warehouse. Levantar as fontes de informação em diferentes sistemas (SAP / Sistema WEB) e estruturar os dados de maneira organizada. Desenvolver KPI's e Dashboards de acordo com as necessidades definidas junto aos gestores das áreas. Conhecimento de Desenvolvimento Power BI - DAX; MDX (Avançado). Conhecimento Excel (Intermediário). Conhecimento Linguagem SQL (Intermediário).,2019-08-21T20:59:59-0300,data scientist
15410486,Analista de Business Intelligence,São Paulo,SP,A Combinar,4,2019-09-16,Profissional,Levantamento de requisitos de negócio; identificar necessidades e sugerir melhorias nos processos e disponibilização de dados relevantes à gestão operacional e diretoria. Realizar análises de business intelligence com diferentes focos; métricas e indicadores. Elaborar e apresentar relatórios para clientes. Acompanhar e dar suporte na correta implementação de ferramentas. confecções de relatórios e dashboards. Elaborar relatórios financeiros DRE; fluxo de caixa e balanço. Desenvolver métricas e indicadores chave de desempenho. Experiência em plataforma BI (preferencialmente Qlikview ou PowerBI) Conhecimento nos conceitos de projetos BI. Desenvolvimento de rotinas de carga e modelagem de dados utilizando ferramentar ETL; relatórios e dashboards; modelagem de dados dimensional; modelagem e implementação de cubos OLAPs. Desejável experiência nas áreas contábil e financeira.,2019-08-22T20:59:59-0300,data scientist
15414561,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Analisar e desenvolver as demandas de soluções técnicas dos produtos Neogrid; entendendo as necessidades do cliente e construindo soluções.Contribuir com a excelência da operacionalização do ambiente técnico; envolvendo servidores; banco de dados e aplicações; mantendo-os disponíveis por meio de execução de rotinas operacionais e de verificação.Buscar a melhoria contínua dos processos; através do controle da documentação e da utilização de boas práticas de desenvolvimento e verificação das rotinas operacionais realizando a otimização no uso dos recursos disponíveis.Auxiliar na organização dos chamados dentro do ciclo de planejamento da equipe e na orientação técnica das atividades da equipe; auxiliando na definição de prioridades; no monitoramento de execução e corrigindo eventuais desvios através da orientação técnica.Modelagem e definição do projeto de BI. Conhecimentos Intermediários em Banco de dados.Conhecimentos Intermediários em Modelagem BI.Conhecimentos Intermediários em Microstrategy.Conhecimentos básicos em ETL.Será um diferencial conhecimentos em Tableau e Power BI.,2019-08-23T20:59:59-0300,data scientist
15417933,Analista de Business Intelligence,Vila Velha,ES,"R$ 3.000,00",1,2019-09-16,Profissional,Atuação com identificador de tendências e oportunidades de negócio. Formação Superior;Experiência com Business Intelligence;Perfil Analítico,2019-08-23T20:59:59-0300,data scientist
15423050,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Identificar problemas de negócio e conceber soluções orientadas a dados; atendendo à chamados abertos pelas áreas de negócio. Versionamento com utilização de GIT. Extrair grandes volumes de dados de múltiplas fontes; elaborando consultas SQL otimizadas; para atendimento de extração de dados / coleta para atendimento a diversas áreas da empresa. Desenvolver e dar manutenção nos processos ETL; para que os dados cheguem com a máxima qualidade possível aos relatórios e usuários finais. Desenvolver modelos de dados dimensional no Google BigQuery. Programação em Python (desejável). Construção de pipelines utilizando o Google DataFlow. Expertise em ferramentas analíticas (Datastudio; Microstrategy Visual ou relacionadas). Conhecimento Talend (open source). Conhecimento ferramentas de visualização (exemplo: microstrategy).,2019-08-26T20:59:59-0300,data scientist
15376302,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados. Conhecimento em SQL.,2019-08-15T20:59:59-0300,data scientist
15376675,Analista de Business Intelligence,São Paulo,SP,"R$ 4.005,96",1,2019-09-16,Profissional,Para atuar nos serviços de saúde e Programas de Saúde da Instituição desenvolvidos na região metropolitana de São Paulo. Na região central de São Paulo Desenvolver e fazer manutenção da plataforma de BI; Implantar processos ágeis de extração de grande volume de dados para atender nossos projetos; Extrair volume de dados de múltiplas fontes interna e externas.; Analisar os procedimentos da companhia e propor mudanças; modernizar ou atualizar visando atingir os objetivos; Planejar e implantar o BI em todas as áreas da Instituição. Construção de especificação funcional e técnica Modelagem de dados; desenvolvimento de Relatórios Gerenciais e Dashboard. Ensino Superior completo; preferencialmente em Sistema de Informação e banco de dados;Especialização ou formação em BI (Power BI). Experiência em Power BI. Experiência na área de atuação com as especificações requeridas - Linguagens PHP; SQL; Angular JS e CSS.Frameworks: MVC; CakePHP e lonic 3. Banco de Dados PostgreSQL e MySQL.,2019-08-15T20:59:59-0300,data scientist
15376942,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Realiza mapeamento; segmentação e estudo de mercado e concorrência e analisa perfil de clientes para identificar riscos e oportunidades de negócios; desenvolver cenários comerciais e alcançar os resultados. Necessário conhecimento com a ferramenta Power BI. Ensino Superior completo.,2019-08-15T20:59:59-0300,data scientist
15377558,Analista de Business Intelligence,Rio de Janeiro,RJ,A Combinar,1,2019-09-16,Profissional,Desenvolvimento de projetos de Business Intelligence para diversos setores internos da empresa. Necessário experiência em SQL Server e Power BI e outras ferramentas similares.,2019-08-16T20:59:59-0300,data scientist
15377884,Analista de Business Intelligence,Vinhedo,SP,A Combinar,1,2019-09-16,Profissional,Atuar com levantamento das necessidades a serem desenvolvidas junto aos usuários. Experiência em desenvolver; estruturar; modelar e atualizar base de dados para geração de relatórios gerenciais; dashboards; consultas e indicadores. Conhecimentos profundos em SQL Server e ETL. Experiência com os módulos: Gestão de Pessoal; Ponto Eletrônico; Livro Fiscal; Faturamento; Call Center; Compras; Estoque e Custos; PCP; Financeiro e Contabilidade. Ensino Superior na área de TI. Imprescindível experiência em SQL Server.,2019-08-16T20:59:59-0300,data scientist
15380807,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Reunir informações relevantes (dados dos clientes através de um sistema CRM; Google Analytics; etc.); Limpeza de dados (identificação; correção de informações duplicadas; inválidas ou corrompidas); Organizar o material para obter insights valiosos para a empresa; em relação à sua comunicação; estratégias de marketing; comportamento do usuário; previsões; produtos; sistemas; etc.; Garantir a qualidade dos dados; das integrações e a consistência de relatórios;Criar e desenvolver relatórios gerenciais; Acompanhar os resultados e fornecer as informações para as áreas de negócios;Acompanhar tendências do mercado; KPIs e estimativas; sugerindo otimizações; Automatizar documentos para uso recorrente; Compreensão completa dos objetivos de negócio para extração de dados relevantes; Montagem de relatórios; análise; apresentação de resultados;Apoio a equipe de mídia; levando insights de performance. Experiência em extração/análise de dados serão considerados diferenciais. Formação completa (ou bons conhecimentos) em Tecnologia da Informação; Engenharia da Computação; Ciências da Computação; Administração de Empresas; Marketing; Administração; Publicidade e Propaganda; Matemática; Estatística ou relacionados. Domínio de ferramentas de mídia e Web Analytics; tais como Facebook Ads; LinkedIn Ads; DCM; Google Analytics; Adobe Analytics; Conhecimentos avançados em Microsoft Power BI ou Google Data Studio ; Conhecimentos em SQL; Experiência em projetos de Business Intelligence; Domínio de Excel e PowerPoint. Desejável:Noções de VBA; Conhecimento de alguma linguagem de programação e ferramentas para extração de dados (tais como JavaScript; JSON; etc.).,2019-08-16T20:59:59-0300,data scientist
15382188,Analista de Business Intelligence,São Paulo,SP,"R$ 2.500,00",1,2019-09-16,Profissional,Elaboração de pesquisa de tendências de mercado. Acompanhamento de inovações tecnológicas e marketing digital. Organização e tratamento de informação. Análise da concorrência. Coleta e análise de dados. Planejamento respeitando sazonalidade do segmento. Propor ações de vendas. Conhecimento avançado em Excel. Desejável conhecimento no sistema Aloha.,2019-08-16T20:59:59-0300,data scientist
15383212,Analista de Business Intelligence,Rio de Janeiro,RJ,A Combinar,1,2019-09-16,Profissional,Atuar com Power BI; Google Tag Manager; integração com Supermetricse e automatização de relatórios com várias fontes de dados. Conhecimentos em integração e tratamento de dados com ferramentas de marketing digital (Google Analytics; Google Ads; Facebook; Instagram; Linkedin; Youtube; etc). Superior completo em Informática.,2019-08-16T20:59:59-0300,data scientist
15394940,Analista de Business Intelligence,Rio de Janeiro,RJ,A Combinar,1,2019-09-16,Profissional,Manutenção das BIs existentes; testes e criação de novos painéis. Superior cursando ou completo em Ciência da Computação; Análise e Desenvolvimento de Sistemas; Sistemas de Informação ou afins. Experiência com SQL. Vivência com a ferramenta Power BI.,2019-08-20T20:59:59-0300,data scientist
15396309,Analista de Business Intelligence,Porto Alegre,RS,A Combinar,1,2019-09-16,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados.,2019-08-20T20:59:59-0300,data scientist
15000264,Analista de Business Intelligence,São Paulo,SP,"De R$ 2.001,00 a R$ 3.000,00",1,2019-09-16,Profissional,Atuar com criação de KPIs; gerar Insights estratégicos; análise de dados; manipulação de dados; criação de Dashboards; elaborar cálculos estatísticos; gráficos e simulações; desenvolver rotinas de automação. Experiência da área. Conhecimento em ETL Extract Transform Load (Softwares: Pentaho). Conhecimento em automações de tarefas (softwares: Scheduler Windows; Jenkins; Selenium; Visual Studio). Conhecimento em informática: Excel intermediário; criação de Dashboards; PowerPoint básico para apresentações de resultados; Noções de programação VBA/SQL.,2019-08-12T20:59:59-0300,data scientist
15106647,Analista de Business Intelligence,Belo Horizonte,MG,A Combinar,1,2019-09-16,Profissional,Realizar desenvolvimento de ETL e Dashboards voltados para a parte de CRM; criação/Ajustes em processos de negócio utilizando SSIS e extração de dados via SSIS. Experiência com ETL; SSI e Power BI. Ensino Superior completo na área de Tecnologia.,2019-08-13T20:59:59-0300,data scientist
15343972,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Atuação com as atividades de desenvolvimento de projetos de Business Intelligence no MS POWER BI. Análise de Dados / Power BI; realização de relatórios e Dashboards. Modelagem; publicação; visualização e manutenção. Necessário experiência com plataforma de BI Microsoft - SSIS; SSAS; SSRS e Power BI. Necessário experiência em .NET e vivência em análises de relatórios.,2019-08-13T20:59:59-0300,data scientist
15349175,Analista de Business Intelligence,Cuiaba,MT,"R$ 4.290,00",1,2019-09-16,Profissional,Atuar com administração de usuários e objetos no banco de dados Oracle; habilidades na modelagem multidimensional; gerenciamento de catálogo do administration Tools; projetos no Oracle Data Integrator e Administração de usuários; grupos e permissões no weblogic; instalação e upgrade do Oracle Business Intelligence; Oracle Data Integrato. Experiência em ambientes de grande porte e críticos; realizando atividades de monitoramento; administração; performance; segurança e aperfeiçoamento contínuo. Ensino Superior completo na área de Tecnologia da Informação. Conhecimento: Sistema Operacional: Oracle Linux; CentOS; Linux RedHat; banco de dados Oracle; Oracle Business Intelligence; Administration Tools; Oracle Data Integrator; Weblogic; virtualização VMWare e OracleVM; Aplicação de Patch Set Update and Critical Patch Update; Upgrade Oracle Business Intelligence; Weblogic; modelagem relacional; modelagem orientada a objetos e Modelagem Multidimensional; linguagem SQL; PL/SQL; ferramentas SQL Developer; PL/SQL; Oracle Enterprise Cloud Control; administração de ambientes de Business Intelligence de Alta Disponibilidade. Experiência em gerenciamento de usuários; roles e objetos do banco de dados; gerenciamento de projetos no Oracle Data Integrator; gerenciamento da camada semântica no Administration Tools; gerenciamento de agentes e repositórios Oracle Data Integrator e Oracle Business Intelligence e Ferramentas de engenharia de software assistida por computador (CASE).,2019-08-09T20:59:59-0300,data scientist
15349275,Analista de Business Intelligence,Rio de Janeiro,RJ,"De R$ 4.001,00 a R$ 5.000,00",1,2019-09-16,Profissional,Desenvolvimento de consultas ad-hocExecução de relatórios em PL/SQLExtração de dados em base oracle.Modelagem de dados das especificações de consultas para ferramentas de divulgação de dados corporativosExecução de processos de coleta e organização de informações estratégicas.Desejável conhecimento nas ferramentas MicroStrategy; Pentaho e PowerCenter. Curso superior completo em Análise de Sistemas; Matemática; Ciência da Computação; Tecnologia em Gestão da Tecnologia da Informação; Tecnologia em Análise de Sistemas; ou curso em outras áreas e Pós-graduação na área de Tecnologia da Informação (carga horária mínima de 360 horas).Necessário Curso PL/SQL e SQL; com carga horária mínima de 24 horas para cada curso.,2019-08-09T20:59:59-0300,data scientist
15353396,Analista de Business Intelligence,São Paulo,SP,"De R$ 4.001,00 a R$ 5.000,00",1,2019-09-16,Profissional,Elaboração de pesquisa de tendências de mercado. Acompanhamento de inovações tecnológicas e marketing digital. Organização e tratamento de informação. Monitoramento de mídias sociais (MMS). Análise preditiva; análise da concorrência; coleta e análise de dados. Planejamento respeitando sazonalidade de cada segmento. Conhecimento em Excel avançado. Experiência no segmento varejista. Graduação em Sistema de Informação ou áreas correlatas.,2019-08-12T20:59:59-0300,data scientist
15356639,Analista de Business Intelligence,Brasilia,DF,A Combinar,1,2019-09-16,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados. Desenvolver painéis analíticos (Qlickview). Desenvolver rotinas de extração (Talend Open Studio; Microsoft SQL) Evoluir rotinas de extração. Avaliar problemas e incidentes; propor e realizar correções. Diagnosticar lentidão; consumo excessivo e corrigir. Atualizar componentes; frameworks e plug-ins. Graduação em curso de nível superior na área de TI; Engenharia ou Estatística; ou conclusão de qualquer curso superior acompanhado de certificação na área de Tecnologia da Informação. Conhecimento em programação em PL/SQL; SQL; Oracle e conhecimentos desejáveis em Power Designer; Administração de dados; ETL; Power BI e Qlik View. Elaboração de fluxos e procedimentos para extração; transformação e carga de dados. Implementação de técnicas de banco de dados para manipulação de grande volume de dados e implementação de técnicas de otimização de consultas. Conhecimento dos padrões de interoperabilidade do Governo (ePING) e modelo de acessibilidade em governo eletrônico (eMAG). Conhecimento das normas de segurança da informação e comunicações aplicáveis a sistemas de informação.,2019-08-12T20:59:59-0300,data scientist
15360768,Analista de Business Intelligence,Osasco,SP,"R$ 2.700,00",1,2019-09-16,Profissional,Desenvolver e fazer manutenção da plataforma de BI; Implantar processos ágeis de extração de grande volume de dados para atender nossos projetos; Extrair volume de dados de múltiplas fontes interna e externas.; Analisar os procedimentos da companhia e propor mudanças; modernizar ou atualizar visando atingir os objetivos; Planejar e implantar o BI em todas as áreas e filiais da empresa; Extrair informações em banco de Dados ORACLE; Ensino Superior; preferencialmente em Sistema de Informação e banco de dados Especialização ou formação em BI (Power BI) Experiência com operações do varejo,2019-08-14T20:59:59-0300,data scientist
15364996,Estatístico,Belo Horizonte,MG,A Combinar,1,2019-09-16,Profissional,"Planejar; organizar e realizar pesquisas e análises estatísticas. Identificar objeto de pesquisa; programar e coordenar as fases do trabalho de coleta de dados e organizar cronograma de cumprimento dos prazos. Planejar e executar tarefas de tabulação dos dados estatísticos; codificação e concentração de dados em quadros; gráficos e outras outras formas de exposição. Analisar e interpretar os dados estatísticos e determinação dos fenômenos. Fazer relatório de análise e redigir informações sobre questões de metodologia; planejamento; execução e resultado das investigações. Apresentar os resultados de pesquisa. Ensino Superior em Estatística. Conhecimento no pacote MS Office. Conhecimento software SPSS. Conhecimento Microsoft ACCESS. Conhecimento do software ""R"" avançado.",2019-08-14T20:59:59-0300,data scientist
15369277,Analista de Business Intelligence,Maringa,PR,A Combinar,1,2019-09-16,Profissional,Alimentar e exportar dados para o sistema de BI. Gerar relatórios pontuais e apresentações de dados para a alta gestão. Estruturar relatórios permanentes para subsidiar o sistema de indicadores. Configurar sistema de exportação de dados (API). Fazer a interface dos indicadores para o sistema. Realizar análise dos dados dos indicadores afim de verificar sua confiabilidade. Eniso Superior completo ou cursando qualquer uma das Engenharias; Administração e cursos da Área de TI. Excel avançado. Desejável experiência com Qlick View.,2019-08-14T20:59:59-0300,data scientist
15163208,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Analista de BI Sênior para atuar com Levantamento funcional e análise de dados. Experiência em modelagem de dados e SQL; manipulação de dados e criação de dashboards. Conhecimento em ETL - Integration Services Irá atuar fortemente com área de negócios; Experiencia em Power BI; Criação de objetos; testes; análises de queries visando performance Experiência com criação de cubos inteligentes Desenvoltura para atuar junto ao time de banco de dados,2019-08-08T20:59:59-0300,data scientist
